row_id,timing_row_id,original_full_test_row_id,source_row_index,true_label,fixed_pred,fp32_pred,fixed_logit_0,fixed_logit_1,fixed_logit_2,fixed_logit_3,fixed_logit_4
174,174,47536,316590,4,4,4,-7445,-3830,-1528,1472,4289
175,175,34784,231953,0,0,0,3474,-5868,-2798,-1044,-2084
176,176,4147,27776,1,1,1,-5432,5576,-1973,2137,-2825
177,177,48924,325830,2,2,0,1099,-5284,1183,-2336,-3294
178,178,51007,339726,3,3,3,-5097,-5293,-2646,4425,629
179,179,10890,72789,4,4,4,-1404,1317,5095,6561,12473
180,180,32515,217179,0,0,0,2426,-4589,338,-1971,-4039
181,181,4579,30270,1,1,1,-5106,5558,-1521,1523,-1801
182,182,21597,145081,2,0,0,1317,-3394,825,-2272,-2702
183,183,23386,156941,3,3,3,-5127,-4848,-2187,4536,-437
184,184,53856,358293,4,4,4,-2411,-2021,798,2834,7438
185,185,33385,222958,0,0,0,3062,-6870,-2738,-1045,-1170
186,186,43829,291548,1,1,1,-11589,7966,-319,2328,-95
187,187,21268,142715,2,2,2,-7171,-5786,2526,1139,-1295
188,188,23475,157534,3,3,3,-5201,-4958,-2212,4304,-527
189,189,16633,111461,4,3,3,-4994,-5262,-2227,4321,422
190,190,50925,339126,0,0,0,1803,-5746,1226,-2263,-3928
191,191,35871,239253,1,1,1,-3228,4701,-1960,2272,-5217
192,192,20959,140827,2,2,2,-5980,-5945,2423,396,448
193,193,28267,189151,3,3,3,-4291,-4163,-1264,5540,-2937
194,194,54625,363527,4,4,4,-2990,-5703,-1675,-339,4875
195,195,32530,217268,0,0,0,1587,-7318,812,-1812,-3657
196,196,45246,300808,1,1,1,-2793,4577,-1628,1334,-3788
197,197,21654,145428,2,2,2,1077,-5719,1532,-2173,-3604
198,198,24706,165389,3,3,3,-5309,-5348,-2319,4126,894
199,199,42133,280700,4,4,4,-3338,-4022,-1173,1212,5632
200,200,31011,207587,0,0,0,2835,-6791,-2103,-1621,-768
201,201,4366,29110,1,1,1,-7835,6499,-896,1736,-926
202,202,20582,138479,2,2,2,-6560,-6866,2336,1150,-772
203,203,14565,97469,3,3,3,-4977,-4987,-1744,4828,-2374
204,204,10256,68367,4,4,4,-4039,-4990,-811,413,5219
205,205,26745,179432,0,0,0,1117,-7030,733,-1837,-2177
206,206,3333,22496,1,1,1,-4170,4701,-1670,1826,-2399
207,207,17889,119993,2,2,2,1168,-4870,1760,-2418,-4936
208,208,22000,147760,3,3,3,-5077,-4997,-2166,4082,117
209,209,11108,74106,4,4,4,-3092,-3446,-643,1604,6150
210,210,33285,222204,0,0,0,3160,-6552,-1883,-1912,-1304
211,211,44007,292751,1,1,1,-6138,5230,-1930,2689,-2084
212,212,48933,325922,2,2,2,-4649,-3226,4049,-395,-4288
213,213,52257,347516,3,3,3,-4525,-3888,-1201,5589,-2482
214,214,8772,58301,4,4,4,-2408,-1940,997,3029,7810
215,215,32287,215712,0,0,0,3400,-5296,-2693,-1195,-2002
216,216,3317,22395,1,1,1,-4488,4574,-2089,2802,-4485
217,217,19493,130907,2,2,2,-5590,-5455,4329,310,-3904
218,218,50770,338138,3,3,3,-5304,-5181,-2275,4433,158
219,219,54633,363563,4,4,4,-2667,-2549,250,2306,6803
220,220,50939,339235,0,0,0,1893,-5843,1301,-2317,-4093
221,221,44004,292740,1,1,1,-7492,4383,-1056,2036,-72
222,222,21638,145276,2,2,2,900,-5688,1473,-2231,-3102
223,223,46415,308862,3,3,3,-5093,-5183,-2181,4302,229
224,224,8628,57356,4,4,4,-2731,-3025,-572,1628,5753
225,225,34432,229661,0,0,0,3834,-7748,-2363,-1767,-1264
226,226,2900,19518,1,1,1,-11107,5674,-2013,3393,266
227,227,21636,145263,2,2,2,907,-5681,1466,-2231,-3102
228,228,23185,155718,3,3,3,-5157,-4988,-2050,4430,183
229,229,12288,82002,4,4,4,-1775,-5262,-1986,-1363,4804
230,230,30868,206597,0,0,0,3969,-7632,-2399,-1727,-1611
231,231,762,5151,1,1,1,-3996,4544,-2064,2491,-4767
232,232,21075,141464,2,2,2,-7800,-3954,5058,939,-3417
233,233,1336,8935,3,3,3,-5320,-5840,-2374,4192,961
234,234,14627,97928,4,4,4,-7883,-5932,87,987,6064
235,235,50576,336837,0,0,0,3493,-5917,-2779,-1008,-2211
236,236,3734,25151,1,1,1,-9763,4060,-2673,3110,912
237,237,21014,141115,2,2,2,-8158,-3633,5332,544,-2444
238,238,54233,360819,3,3,3,-5162,-5774,-2244,4392,928
239,239,53359,354862,4,4,4,-2629,-2000,968,2886,7565
240,240,26136,175370,0,0,0,3527,-7072,-2140,-1611,-1519
241,241,4289,28648,1,1,1,-4556,4953,-1541,1676,-1988
242,242,48886,325602,2,0,0,1255,-6268,1145,-2141,-2789
243,243,19225,129176,3,3,3,-5079,-4869,-1985,4565,-324
244,244,42406,282534,4,4,4,-2270,-2085,318,2476,6707
245,245,51716,344245,0,0,0,3487,-7036,-2527,-1380,-1528
246,246,3713,25031,1,1,1,-5961,5009,-2158,2955,-2923
247,247,22828,153257,2,2,2,1455,-6955,1769,-2231,-4189
248,248,54456,362266,3,3,3,-5410,-5307,-2392,4108,916
249,249,36491,243423,4,4,4,-3350,-4163,-933,999,5345
250,250,50863,338708,0,0,0,1312,-5421,1024,-2062,-3343
251,251,44672,297250,1,1,1,-4638,5142,-1512,1502,-1805
252,252,23476,157537,2,2,2,-6592,-7744,3121,665,-354
253,253,15492,103789,3,3,3,-5389,-5245,-2325,4165,864
254,254,16828,112743,4,3,3,-5350,-5356,-2359,4120,847
255,255,29759,198857,0,0,0,1789,-6054,1442,-2294,-4265
256,256,3350,22624,1,1,1,-6398,5490,-3065,2596,-486
257,257,41179,274393,2,2,2,627,-5972,1860,-2191,-3408
258,258,17296,115922,3,3,3,-6177,-4414,-2569,3575,75
259,259,9742,64941,4,4,4,-1850,-5374,-1941,-1277,4786
260,260,39462,263254,0,0,0,2356,-5026,-2257,-1233,-2254
261,261,3257,21996,1,1,1,-8015,4336,-1003,2435,-74
262,262,21660,145521,2,0,2,1466,-5696,1349,-2216,-3756
263,263,16741,112206,3,3,3,-5408,-5268,-2342,4150,769
264,264,42310,281937,4,4,4,-10057,-6186,-79,1869,4619
265,265,34354,229173,0,0,0,3574,-6255,-3057,-1387,-1115
266,266,3376,22803,1,1,1,-9486,5439,-1798,3264,-791
267,267,41315,275438,2,0,0,1457,-7085,1432,-2076,-4015
268,268,22314,149832,3,3,3,-5314,-5423,-2367,4152,880
269,269,47519,316473,4,4,4,-8132,-6068,-394,1326,4048
270,270,33248,221995,0,0,0,3586,-6647,-3035,-1441,-1034
271,271,45231,300713,1,1,1,-2001,3007,-453,-240,-692
272,272,24279,162755,2,2,2,-7882,-8472,2440,1685,1150
273,273,47873,318820,3,3,3,-5253,-5356,-2373,4103,849
274,274,13769,92259,4,4,4,-1321,-5571,-1751,-1476,4430
275,275,26111,175110,0,0,0,3494,-7015,-2440,-1468,-1342
276,276,3811,25718,1,1,1,-5806,5215,-2051,2579,-2392
277,277,48896,325701,2,2,0,1133,-5686,1170,-2115,-3298
278,278,24355,163305,3,3,3,-5479,-5161,-2109,4315,-361
279,279,13810,92524,4,4,4,-3655,-5239,-1535,-502,5235
280,280,28649,191752,0,0,0,3688,-7093,-2236,-1576,-1754
281,281,45041,299591,1,1,1,-5791,5749,-1606,1902,-1856
282,282,19476,130805,2,2,2,-3619,-5877,4330,-744,-4066
283,283,32752,218690,3,3,3,-5418,-5288,-2321,4171,929
284,284,8757,58227,4,4,4,-3601,-5341,-1342,-322,4908
285,285,33368,222777,0,0,0,1582,-7292,1228,-1986,-3985
286,286,3406,23011,1,1,1,-6153,5121,-2750,2414,-533
287,287,17818,119521,2,0,0,1235,-6850,879,-2028,-2158
288,288,44968,299099,3,3,3,-5549,-5634,-2544,4187,-8
289,289,16698,111884,4,3,3,-5371,-5283,-2364,4125,860
290,290,29862,199556,0,0,0,2614,-6298,-2315,-1019,-1779
291,291,45452,302173,1,1,1,-5259,5827,-1847,1829,-2413
292,292,22748,152736,2,2,2,-6678,-4751,4510,693,-3500
293,293,9067,60271,3,3,3,-4882,-4386,-1739,4830,-2842
294,294,15003,100373,4,4,4,-5851,-6305,-42,1325,4633
295,295,39681,264755,0,0,0,3528,-5978,-2798,-1086,-2078
296,296,44049,292995,1,1,1,-5975,5353,-2130,2640,-2553
297,297,22709,152436,2,2,2,-6871,-5087,5575,158,-3532
298,298,49560,329947,3,3,3,-5149,-5584,-2092,4222,1010
299,299,46227,307584,4,4,4,-3657,-5298,-1609,-494,5317
300,300,25505,171076,0,0,0,3447,-6689,-2950,-1025,-1610
301,301,3706,24991,1,1,1,-6247,5147,-2121,2940,-2561
302,302,41046,273583,2,2,2,-5816,-6931,2785,442,331
303,303,48732,324571,3,3,3,-5179,-5274,-2252,4224,758
304,304,41534,276802,4,4,4,-2922,-3675,-1069,1350,5548
305,305,28221,188871,0,0,0,2863,-6527,-2344,-1205,-1141
306,306,35882,239340,1,1,1,-5307,4992,-2117,2571,-3022
307,307,19920,134171,2,0,0,1638,-6157,1177,-2232,-3462
308,308,39805,265598,3,3,3,-5405,-4969,-2139,4276,541
309,309,41367,275740,4,4,4,-2395,-2199,252,2353,6542
310,310,25566,171482,0,0,0,3672,-6183,-2794,-1279,-1916
311,311,3041,20399,1,1,1,-4373,4755,-1922,2083,-3110
312,312,20211,136078,2,2,2,-6295,-5107,1985,869,-1407
313,313,50151,334019,3,3,3,-5136,-5303,-2513,3991,922
314,314,35349,235732,4,4,4,-2335,-3956,-1773,1500,5606
315,315,51867,345147,0,0,0,1855,-5562,1150,-2342,-3802
316,316,44042,292983,1,1,1,-4766,4942,-1975,2251,-2867
317,317,21626,145200,2,2,2,-3645,-5132,3783,-853,-2850
318,318,2783,18662,3,3,3,-4922,-5389,-2636,3971,770
319,319,12912,86162,4,4,4,-2147,-5141,-1755,-1136,4685
320,320,50948,339256,0,0,0,1900,-5892,1313,-2314,-4109
321,321,3810,25714,1,1,1,-5728,4559,-1972,2078,-1418
322,322,24490,164149,2,2,2,-4552,-6051,3916,-45,-3872
323,323,36914,246039,3,3,3,-5260,-5174,-2130,4345,49
324,324,15419,103363,4,4,4,-4725,-242,514,3605,7215
325,325,39969,266637,0,0,0,722,-8047,541,-1264,-1994
326,326,3750,25277,1,1,1,-6610,5376,-2052,2898,-2115
327,327,24432,163731,2,2,2,-6695,-7136,4127,24,219
328,328,27959,187066,3,3,3,-5341,-5508,-2437,4129,852
329,329,14251,95409,4,4,4,-2663,-2172,904,2917,7796
330,330,30381,203168,0,0,0,2379,-4262,937,-2125,-4561
331,331,44018,292836,1,1,1,-5521,5130,-1460,1948,-1674
332,332,21135,141836,2,2,2,-4300,-5206,4413,-454,-4005
333,333,6995,46465,3,3,3,-5239,-5310,-2355,4195,353
334,334,14805,99019,4,4,4,-11038,-1233,3048,4420,8157
335,335,35316,235548,0,0,0,3054,-6630,-421,-2608,-2242
336,336,44666,297194,1,1,1,-3373,4493,-1811,1842,-3657
337,337,24394,163491,2,2,2,-5114,-6287,2662,1622,-1989
338,338,48041,319946,3,3,3,-5349,-4819,-1957,4114,1444
339,339,38123,254146,4,4,4,-3257,-3847,-999,1293,5850
340,340,34483,229996,0,0,0,3735,-6443,-3065,-1585,-1098
341,341,35862,239182,1,1,1,-6518,5525,-2199,2807,-2353
342,342,19982,134598,2,2,2,-4201,-5362,4386,-450,-4084
343,343,37951,252912,3,3,3,-5093,-5298,-2402,4289,797
344,344,10493,69866,4,4,4,-3778,-4389,-1247,1050,5808
345,345,28198,188715,0,0,0,943,-8744,-1520,-254,-1544
346,346,52200,347125,1,1,1,-4579,3962,-1347,1578,-1628
347,347,19469,130752,2,0,0,1715,-6376,1464,-2249,-4092
348,348,28007,187355,3,3,3,-5272,-5506,-2415,4030,843
349,349,46161,307139,4,4,4,-4519,-5158,-1146,400,5569
350,350,29248,195908,0,0,0,3618,-5698,-2484,-1628,-1723
351,351,44068,293110,1,1,1,-4416,5207,-1626,1487,-1996
352,352,21069,141433,2,2,2,-5858,-4622,5294,-163,-3789
353,353,17653,118290,3,3,3,-5425,-5341,-2426,4119,889
354,354,13142,87787,4,4,4,-3006,-5934,-2005,-386,5311
355,355,33126,221043,0,0,0,3313,-6906,-2864,-1192,-988
356,356,3046,20425,1,1,1,-4213,4214,-1381,1586,-2400
357,357,25185,168686,2,2,2,-6709,-5254,5489,289,-4068
358,358,30006,200612,3,3,3,-5418,-5125,-2350,4175,997
359,359,38019,253401,4,4,4,-6631,-3765,-1935,2142,6514
360,360,50884,338822,0,0,0,1326,-5698,1188,-2152,-3400
361,361,4340,28921,1,1,1,-4762,5133,-1910,2693,-4381
362,362,48916,325777,2,2,2,-9000,-2963,4938,1121,-2789
363,363,1009,6865,3,3,3,-5642,-5773,-2503,4311,-201
364,364,42261,281535,4,4,4,-4162,-5569,-1417,65,5227
365,365,31016,207632,0,0,0,1548,-8655,-537,-819,-2495
366,366,45139,300206,1,1,1,-3487,4230,-1092,758,-1276
367,367,24307,162904,2,2,2,-5145,-7574,2676,198,-634
368,368,36892,245931,3,3,3,-5028,-5309,-2261,4264,93
369,369,47002,312852,4,4,4,-7101,-7400,824,288,4209
370,370,50888,338837,0,2,2,1157,-5575,1419,-2162,-3577
371,371,4584,30303,1,1,1,-5663,6078,-1593,1624,-1878
372,372,19984,134609,2,2,2,-5992,-5114,5244,32,-4093
373,373,30363,202999,3,3,3,-4388,-4943,-2030,4749,-2066
374,374,9372,62442,4,4,4,-3910,-4665,-701,551,5162
375,375,29571,198017,0,0,0,1372,-5094,1049,-2198,-3278
376,376,45238,300757,1,1,1,-3390,4814,-1622,1417,-3087
377,377,21697,145753,2,0,0,1682,-6044,1442,-2300,-3959
378,378,56138,373350,3,3,3,-5326,-5200,-2317,4142,891
379,379,38173,254434,4,4,4,-6024,-5499,-589,652,5619
380,380,25876,173499,0,0,0,3504,-5553,-2745,-1082,-2396
381,381,4142,27766,1,1,1,-7966,6611,-1060,1991,-1141
382,382,22633,151963,2,2,2,-6821,-5297,5136,-27,-2471
383,383,39793,265489,3,3,3,-5617,-5226,-2173,4196,603
384,384,14534,97245,4,4,4,-6322,-2664,-1100,2313,6701
385,385,34464,229841,0,0,0,3778,-6178,-3023,-1650,-1202
386,386,43823,291487,1,1,1,-16362,9311,604,3184,1197
387,387,17855,119789,2,2,0,1181,-5407,1256,-2329,-3538
388,388,23487,157594,3,3,3,-5432,-4719,-2151,4323,-760
389,389,42303,281891,4,4,4,-10109,-5516,-1326,2488,4701
390,390,35252,235138,0,0,0,3802,-7184,-2257,-1796,-1462
391,391,44024,292864,1,1,1,-4207,4641,-2216,2947,-5653
392,392,49816,331814,2,2,2,-7149,-4445,5708,451,-4531
393,393,35989,240000,3,3,3,-4722,-4677,-1729,4514,-3994
394,394,9195,61168,4,4,4,-4587,-3565,944,2713,8854
395,395,31083,208035,0,0,0,1655,-7860,321,-1393,-3289
396,396,35883,239348,1,1,1,-4754,4868,-1963,2183,-2923
397,397,49769,331442,2,0,0,1856,-5588,1365,-2343,-4316
398,398,5699,37836,3,3,3,-5332,-5196,-2321,4157,903
399,399,8289,55139,4,4,4,-2547,-2386,268,2328,6669
400,400,30079,201052,0,0,0,3673,-6628,-3022,-1237,-1514
401,401,1654,11063,1,1,1,-4776,5664,-1787,1677,-2578
402,402,19371,130092,2,2,2,-7566,-7219,3855,602,822
403,403,11604,77401,3,3,3,-5337,-5214,-2431,4096,1038
404,404,47521,316477,4,4,4,-7309,-5368,-1633,1480,4159
405,405,26752,179463,0,0,0,2333,-5766,-901,-2192,-1233
406,406,3760,25362,1,1,1,-3682,4550,-1681,1736,-2820
407,407,49709,330977,2,0,0,1843,-5357,1108,-2356,-3759
408,408,31613,211434,3,3,3,-5185,-5426,-2356,4065,704
409,409,14042,94026,4,4,4,-6513,-3682,-2038,2308,6458
410,410,26758,179491,0,2,0,1123,-6524,1128,-2037,-2692
