row_id,status,predicted_class,logits,preprocess_us,inference_us,total_us
46,OK,3,-4846 -5313 -1715 4480 -1268,21,279,300
47,OK,3,-5739 -5979 -2890 3512 -26,22,279,301
48,OK,3,-5550 -5538 -2731 3560 274,21,279,300
49,OK,2,-7495 -6702 2606 1462 1370,20,283,303
50,OK,3,-5728 -5948 -2990 3482 105,21,279,300
51,OK,3,-3843 -4632 -2097 4988 -741,22,282,304
52,OK,3,-5658 -5508 -2380 4725 191,21,281,302
53,OK,3,-5660 -5807 -2763 3551 282,21,279,300
54,OK,3,-5291 -5114 -3118 3478 402,22,279,301
55,OK,3,-5709 -5817 -2918 3499 -43,22,281,303
56,OK,3,-5631 -5820 -2787 3525 90,21,279,300
57,OK,0,2983 -6316 -1837 -6369 -336,21,281,302
58,OK,3,-5803 -5930 -2957 3643 -102,21,282,303
59,OK,3,-4631 -4513 -2016 4935 -885,21,280,301
60,OK,3,-5722 -5782 -1930 3669 -161,22,280,302
61,OK,3,-5608 -5909 -2996 3461 168,22,282,304
62,OK,3,-6011 -5991 -2810 3545 339,22,279,301
63,OK,3,-5870 -5782 -2973 3588 400,22,278,300
64,OK,3,-4264 -4635 -2235 4634 -879,21,281,302
65,OK,3,-5608 -5901 -2269 3652 231,21,282,303
66,OK,3,-5706 -5926 -2988 3530 -2,21,282,303
67,OK,3,-5647 -5738 -2734 3660 452,21,279,300
68,OK,3,-4615 -5329 -2609 4209 -1001,22,281,303
69,OK,3,-5942 -5909 -2900 3654 373,22,280,302
70,OK,3,-5889 -5852 -2715 3602 -18,21,280,301
71,OK,3,-6073 -6109 -2773 3616 -49,22,279,301
72,OK,3,-5796 -5723 -2960 3585 338,22,278,300
73,OK,3,-5545 -5878 -2729 3445 298,21,282,303
74,OK,0,2752 -6558 -3344 -4232 -2017,21,282,303
75,OK,3,-5818 -5868 -3057 3605 -139,22,279,301
76,OK,3,-5842 -5868 -2471 3586 -98,21,280,301
77,OK,3,-5494 -5426 -2201 3880 -528,21,279,300
78,OK,3,-4460 -4923 -2203 4445 -1051,21,279,300
79,OK,3,-5751 -5735 -2945 3604 413,22,278,300
80,OK,3,-4651 -4799 -2189 4684 -1067,21,279,300
81,OK,3,-4606 -4806 -2348 4562 -1104,21,278,299
82,OK,3,-4295 -4509 -2293 4432 -1045,21,279,300
83,OK,3,-4598 -4857 -2229 4454 -642,21,279,300
84,OK,2,-7306 -3896 3088 1338 -80,21,284,305
85,OK,3,-5923 -5966 -2811 3549 194,22,279,301
86,OK,3,-5864 -5926 -2905 3637 -203,21,280,301
87,OK,3,-5757 -5945 -2804 3459 112,21,279,300
88,OK,3,-4851 -5009 -2203 4329 -1306,21,278,299
89,OK,3,-5811 -5759 -2879 3601 569,21,280,301
90,OK,2,-4947 -4338 6170 -1628 127,21,280,301
91,OK,3,-5788 -5823 -2680 3755 789,21,279,300
92,OK,3,-5557 -5855 -2786 3525 135,21,279,300
93,OK,3,-5058 -5379 -2057 4024 -1428,21,279,300
94,OK,3,-5612 -5827 -2986 3537 197,22,279,301
95,OK,3,-5024 -5046 -2281 4363 -555,22,282,304
96,OK,3,-5816 -5726 -2747 3612 510,21,279,300
97,OK,3,-5099 -5515 -1937 4098 -1121,21,279,300
98,OK,3,-5590 -5804 -2901 3623 583,22,282,304
99,OK,4,-4199 -3493 -1170 -2913 5333,21,282,303
100,OK,3,-3940 -4484 -1616 4725 -1067,21,279,300
101,OK,4,-1586 -4427 -998 -5392 4612,21,281,302
102,OK,3,-4666 -4939 -2268 4404 -1367,21,281,302
103,OK,3,-5446 -5691 -2637 3512 530,22,282,304
104,OK,3,-5708 -5863 -2627 3584 41,21,279,300
105,OK,3,-6697 -4055 -542 4278 1243,21,281,302
106,OK,3,-4833 -4998 -1984 4801 -1011,22,281,303
107,OK,3,-4837 -5015 -2319 4410 -1315,21,282,303
108,OK,3,-5668 -5801 -2875 3580 264,21,282,303
109,OK,3,-4422 -5174 -2331 4730 -1166,21,280,301
110,OK,3,-5395 -5768 -2816 3498 -234,21,282,303
111,OK,4,-3462 -3688 -67 -2125 5818,25,282,307
112,OK,3,-5186 -4982 -1586 4767 -667,21,282,303
113,OK,3,-4195 -5186 -2391 4696 -1075,21,279,300
114,OK,3,-5765 -5919 -2750 3697 -206,22,282,304
115,OK,3,-5329 -4653 -1513 4013 757,21,282,303
116,OK,3,-5748 -5785 -2924 3459 126,22,282,304
117,OK,3,-4583 -4715 -2542 4718 -1319,22,279,301
118,OK,3,-4677 -4784 -2015 4343 -825,20,282,302
119,OK,3,-4639 -4920 -2229 4350 -1368,21,279,300
120,OK,3,-5678 -5697 -2613 3592 -544,22,279,301
121,OK,4,-3729 -3526 -1219 -2358 5323,21,285,306
122,OK,3,-5576 -6393 -2483 3843 -431,21,283,304
123,OK,3,-5887 -5971 -2660 3605 -17,21,280,301
124,OK,3,-5518 -5104 -465 3230 -20,21,284,305
125,OK,3,-5933 -5903 -2805 3613 -9,21,280,301
126,OK,3,-5643 -5825 -2804 3569 115,21,279,300
127,OK,0,1419 -5975 1199 -6382 -3054,21,281,302
128,OK,3,-5873 -5993 -2766 3585 -44,22,279,301
129,OK,3,-4307 -4646 -2411 3915 218,21,280,301
130,OK,3,-4262 -4421 -2438 4437 -715,21,279,300
131,OK,3,-5699 -5924 -2587 3523 147,21,280,301
132,OK,3,-5773 -5824 -2954 3496 -40,22,279,301
133,OK,3,-4347 -4311 -1405 4992 -852,21,279,300
134,OK,3,-5485 -5285 -1745 4306 967,21,280,301
135,OK,3,-5683 -5799 -2947 3496 219,21,278,299
136,OK,3,-5835 -5874 -2692 3653 -103,21,279,300
137,OK,0,2158 -6289 1152 -7614 -3000,21,280,301
138,OK,3,-4201 -4794 -2550 4953 -1045,22,283,305
139,OK,3,-5741 -5812 -2983 3570 217,21,279,300
140,OK,3,-5821 -5785 -2919 3598 -141,22,279,301
141,OK,1,-3771 3374 -2306 -506 -1346,21,286,307
142,OK,3,-4599 -5113 -2281 4522 -1339,22,278,300
143,OK,3,-4868 -5521 -2474 4100 -1446,21,282,303
144,OK,3,-3623 -5082 -2476 5214 -832,21,281,302
145,OK,3,-5712 -5924 -2941 3562 391,21,278,299
146,OK,3,-4221 -4777 -2283 3967 -1331,22,278,300
147,OK,3,-5863 -5846 -2722 3516 57,21,278,299
148,OK,3,-5518 -5838 -2840 3483 301,21,282,303
149,OK,3,-5852 -5855 -2855 3674 469,22,280,302
150,OK,1,-6872 4077 -2095 1207 -1348,21,283,304
151,OK,3,-5635 -5802 -2680 3635 291,24,279,303
152,OK,3,-5848 -5813 -2895 3578 414,21,280,301
153,OK,3,-5869 -6006 -2807 3474 170,22,279,301
154,OK,3,-5820 -5986 -2822 3508 359,21,279,300
155,OK,3,-5630 -5656 -2589 3729 182,21,282,303
156,OK,3,-4747 -5529 -2383 4333 -1440,21,279,300
157,OK,3,-5939 -5944 -2913 3637 -215,22,279,301
158,OK,0,1765 -5974 1079 -6975 -3152,21,280,301
159,OK,3,-5758 -5804 -2873 3727 593,21,279,300
160,OK,3,-4924 -5035 -2409 4586 596,21,280,301
161,OK,3,-5806 -5911 -3051 3751 -161,21,280,301
162,OK,3,-5945 -5737 -2725 3578 -121,21,280,301
163,OK,3,-4441 -4326 -2094 4629 -1155,21,278,299
164,OK,3,-4963 -4545 -1518 4787 -1043,21,279,300
165,OK,3,-4740 -4748 -2233 4766 -1063,21,280,301
166,OK,3,-5729 -5760 -2674 3710 415,21,278,299
167,OK,3,-5643 -5832 -2699 3510 439,21,279,300
168,OK,3,-5782 -6177 -2891 3501 126,22,279,301
169,OK,3,-5791 -3665 -2271 4180 344,21,280,301
170,OK,3,-5645 -5692 -2752 3616 117,21,279,300
171,OK,3,-5692 -5251 928 1459 -378,23,281,304
172,OK,3,-4521 -4618 -2666 4738 -1264,21,280,301
173,OK,3,-5918 -5877 -2806 3665 407,21,280,301
174,OK,3,-5525 -5558 -1937 3993 193,20,280,300
175,OK,3,-5157 -5314 -1963 4688 -444,21,282,303
176,OK,0,2813 -6271 387 -7769 -3006,21,280,301
177,OK,3,-5388 -5478 -753 3676 1422,21,282,303
178,OK,3,-5807 -5927 -2705 3507 89,21,279,300
179,OK,3,-4938 -4917 -2126 4101 798,21,280,301
180,OK,3,-4448 -4953 -2500 4319 -1126,21,279,300
181,OK,3,-4405 -4979 -1675 4266 85,21,280,301
182,OK,3,-5820 -5950 -3038 3568 -65,21,282,303
183,OK,3,-6022 -5568 -2705 4033 757,22,278,300
184,OK,2,1585 -6391 1768 -7427 -2946,24,280,304
185,OK,3,-3873 -4278 -2589 4440 -367,24,279,303
186,OK,3,-4500 -4531 -2300 4421 -1272,21,279,300
187,OK,3,-4742 -5139 -2522 4374 -1210,22,281,303
188,OK,3,-4851 -6087 -2770 3872 571,21,283,304
189,OK,3,-4572 -5223 -2422 4403 -1447,21,281,302
190,OK,3,-5634 -5608 -2431 3585 1,21,278,299
191,OK,3,-6182 -5732 -2563 3725 53,21,283,304
192,OK,4,-4421 -4525 -662 -5145 5493,21,281,302
193,OK,3,-5550 -5381 -2030 4513 548,21,283,304
194,OK,3,-5905 -6104 -2856 3600 63,22,279,301
195,OK,3,-5463 -5511 -1518 4599 151,22,279,301
196,OK,3,-5359 -5334 -2101 4137 -896,22,278,300
197,OK,3,-5667 -5769 -3020 3510 433,22,282,304
198,OK,3,-4607 -4597 -2053 4890 -979,22,280,302
199,OK,0,2437 -6166 862 -7732 -3213,21,281,302
200,OK,3,-5681 -5815 -2875 3605 180,22,279,301
201,OK,3,-5763 -5880 -2830 3593 -70,21,282,303
202,OK,3,-5740 -5704 -2560 3731 -75,21,282,303
203,OK,0,87 -4562 -708 -3687 -3306,22,281,303
204,OK,3,-5763 -5829 -2874 3568 200,21,282,303
205,OK,3,-5648 -5826 -2936 3460 204,21,278,299
206,OK,3,-5568 -5876 -2776 3438 286,22,279,301
207,OK,3,-5808 -5819 -2781 3557 314,21,279,300
208,OK,3,-5944 -5918 -2686 3704 -159,22,279,301
209,OK,3,-4871 -5022 -2307 4365 -1232,21,279,300
210,OK,0,2424 -8350 -2714 -5350 -1060,20,282,302
211,OK,3,-5866 -5754 -2758 3576 220,21,279,300
212,OK,3,-5625 -5398 -1545 3761 99,21,280,301
213,OK,3,-5862 -5915 -2724 3643 -95,21,280,301
214,OK,3,-6077 -6726 -2901 3987 -156,22,282,304
215,OK,3,-4993 -5636 -2448 4229 -1416,21,279,300
216,OK,3,-5159 -5232 -898 4888 -624,21,279,300
217,OK,3,-5839 -5893 -2922 3634 -230,22,279,301
218,OK,3,-4289 -4452 -2037 4389 -846,20,279,299
219,OK,3,-5005 -5313 -2340 4192 -801,21,279,300
220,OK,3,-5927 -6009 -2764 3679 -238,21,280,301
221,OK,3,-5573 -5876 -2833 3472 153,21,278,299
222,OK,3,-5630 -5860 -2740 3739 956,22,279,301
223,OK,3,-5997 -5920 -2739 3702 -201,22,279,301
224,OK,3,-5586 -5748 -2598 3647 488,22,279,301
225,OK,3,-4832 -4804 -2293 4701 -1286,21,284,305
226,OK,3,-5820 -5929 -2894 3642 -173,24,279,303
227,OK,3,-4822 -4692 -1840 4529 -1111,21,279,300
228,OK,3,-4679 -4509 -2288 4609 -811,21,281,302
229,OK,3,-6060 -5903 -2699 3539 165,24,279,303
230,OK,3,-5592 -5869 -2886 3416 302,22,281,303
231,OK,3,-5745 -5882 -2906 3465 191,21,282,303
232,OK,3,-4628 -4927 -1635 4912 -768,21,279,300
233,OK,3,-5502 -5443 -1987 4688 374,21,279,300
234,OK,2,-4062 -5249 5817 -2809 -318,21,281,302
235,OK,3,-4612 -5206 -2264 4571 -1294,21,281,302
236,OK,3,-5379 -5845 -2769 3423 391,21,279,300
237,OK,3,-5793 -5822 -2874 3566 420,21,282,303
238,OK,3,-5533 -5835 -2728 3518 149,21,279,300
239,OK,3,-5462 -5818 -2845 3640 533,22,281,303
240,OK,3,-4998 -5229 -841 5068 -640,21,283,304
241,OK,3,-4608 -4909 -2158 4718 -1179,21,279,300
242,OK,3,-4818 -4748 -1854 4942 -847,20,279,299
243,OK,3,-4472 -4581 -2176 4816 -1033,21,279,300
244,OK,3,-4842 -5480 -2241 4382 -1294,21,279,300
245,OK,3,-5513 -5668 -2539 3597 515,21,279,300
246,OK,3,-5372 -4907 -2420 3760 267,22,279,301
247,OK,3,-5711 -5976 -2672 3510 97,21,280,301
248,OK,3,-5050 -4680 -2016 4746 -1157,21,280,301
249,OK,3,-5800 -5920 -2788 3431 280,21,279,300
250,OK,3,-5552 -5682 -421 3237 58,21,281,302
251,OK,3,-5606 -5880 -2804 3461 249,22,279,301
252,OK,3,-5993 -6164 -2907 3627 26,25,279,304
253,OK,3,-5899 -5914 -2790 3701 -231,22,279,301
254,OK,3,-5133 -5214 -2405 4168 -694,21,279,300
255,OK,3,-4956 -3978 -2013 3264 -1813,21,280,301
256,OK,3,-5750 -5939 -2751 3739 751,22,280,302
257,OK,3,-4736 -4769 -1859 4919 -824,21,278,299
258,OK,3,-5970 -5956 -2709 3634 -70,22,280,302
259,OK,3,-5235 -5328 -2271 4148 -575,21,279,300
260,OK,3,-5635 -5772 -2929 3618 355,21,279,300
261,OK,3,-5775 -5855 -2670 3569 11,21,279,300
262,OK,3,-4590 -4733 -2313 3983 630,21,279,300
263,OK,3,-4599 -4708 -2014 4893 -997,21,283,304
264,OK,3,-4915 -5036 -1810 4813 -966,21,278,299
265,OK,3,-4532 -4910 -2293 4726 -1039,21,283,304
266,OK,3,-5849 -5699 -2868 3456 140,21,279,300
267,OK,3,-5737 -5898 -2640 3541 164,21,279,300
268,OK,3,-5918 -5879 -2787 3528 368,21,282,303
269,OK,3,-5684 -5808 -2955 3490 476,21,282,303
270,OK,3,-5919 -5948 -2677 3692 -153,24,279,303
271,OK,3,-5838 -6172 -2819 3624 22,22,279,301
272,OK,3,-4870 -5485 -2124 4560 -1192,21,282,303
273,OK,3,-4229 -4589 -2089 4492 -1275,21,278,299
274,OK,3,-5150 -5311 -2477 4196 -1222,22,278,300
275,OK,3,-5423 -5357 -1200 4999 -115,21,282,303
276,OK,3,-5117 -4863 -1387 4801 -868,21,282,303
277,OK,3,-4915 -4636 -1746 4366 279,21,280,301
278,OK,3,-4762 -4782 -2325 4072 415,21,282,303
279,OK,3,-4616 -4645 -1982 4938 -903,21,280,301
280,OK,3,-4785 -4792 -2320 4804 -1232,21,280,301
281,OK,3,-4879 -4775 -2238 4784 -1242,21,280,301
282,OK,3,-5648 -5867 -2914 3472 234,22,279,301
283,OK,3,-5030 -5232 -2346 4307 -1264,21,279,300
284,OK,3,-5809 -5989 -2859 3595 -56,22,279,301
285,OK,3,-5758 -5709 -2238 4812 54,22,280,302
286,OK,3,-5874 -5739 -2917 3614 387,21,279,300
287,OK,3,-5587 -5762 -2621 3538 386,21,279,300
288,OK,3,-5082 -5243 -2304 4450 339,21,283,304
289,OK,3,-5044 -5212 -2269 4367 -1292,21,279,300
290,OK,3,-5859 -5932 -2583 3628 -26,21,280,301
291,OK,3,-6859 -4758 574 3155 -34,20,281,301
292,OK,3,-5222 -4749 -1100 4227 113,21,280,301
293,OK,0,1603 -5772 986 -6545 -3564,21,281,302
294,OK,2,-6814 -5505 2359 1767 -478,20,284,304
295,OK,3,-5627 -5062 -406 3195 -41,20,282,302
296,OK,3,-5810 -5428 -2378 3628 257,21,280,301
297,OK,3,-5530 -5330 -1824 4107 1250,21,278,299
298,OK,3,-5946 -5885 -2449 3710 1013,22,278,300
299,OK,4,-1804 -3685 -858 -5405 4498,21,281,302
300,OK,3,-5856 -5778 -2629 3711 675,21,279,300
301,OK,3,-5613 -5825 -3018 3441 113,22,279,301
302,OK,3,-4542 -4362 -1762 4924 -785,20,279,299
303,OK,3,-5638 -5839 -2906 3473 354,21,279,300
304,OK,3,-5492 -5628 -2705 3704 -573,21,279,300
305,OK,3,-5735 -5881 -2862 3674 565,24,280,304
306,OK,3,-4505 -4967 -2475 4358 -1342,21,283,304
307,OK,3,-5800 -6058 -2802 3554 47,21,283,304
308,OK,3,-5840 -5903 -2846 3574 13,22,282,304
309,OK,3,-5597 -5825 -3064 3509 245,21,279,300
310,OK,3,-5279 -5083 -2908 3849 235,21,279,300
311,OK,3,-5062 -5401 -2372 4310 -1310,21,282,303
312,OK,3,-4375 -4412 -2100 4333 -1302,21,278,299
313,OK,3,-4753 -5039 -2280 4301 -1267,21,282,303
314,OK,3,-4547 -4762 -2132 4928 -862,21,282,303
315,OK,3,-4996 -4995 -2040 4305 -1305,21,282,303
316,OK,3,-4276 -5256 -3274 4221 -192,21,281,302
317,OK,0,2437 -6249 363 -7143 -2685,21,284,305
318,OK,3,-5727 -5868 -2993 3641 333,22,278,300
319,OK,3,-4474 -4891 -2344 4853 -1018,21,281,302
320,OK,3,-5124 -5199 -2304 4163 -1330,22,278,300
321,OK,3,-4086 -4498 -2409 4833 -959,22,280,302
322,OK,3,-5845 -5808 -2933 3520 276,21,279,300
323,OK,3,-5231 -5113 -1996 4358 -1202,21,282,303
324,OK,3,-5755 -5882 -2864 3503 220,21,279,300
325,OK,3,-4865 -5411 -2253 4271 -1385,21,279,300
326,OK,3,-5627 -5871 -2859 3491 218,21,279,300
327,OK,3,-5004 -4697 -1965 4653 -988,21,280,301
328,OK,3,-5888 -6120 -2844 3689 -134,22,279,301
329,OK,3,-4604 -5512 -2424 4223 -1111,21,279,300
330,OK,3,-5801 -5993 -2497 3625 -99,21,279,300
331,OK,3,-5924 -5869 -2648 3578 -76,21,280,301
332,OK,3,-4750 -4788 -2228 4734 -1093,22,280,302
333,OK,3,-4780 -5366 -2379 4227 -1358,21,279,300
334,OK,3,-4657 -4963 -2338 4757 -1108,21,280,301
335,OK,3,-4567 -5036 -2242 4430 -1403,21,279,300
336,OK,3,-4738 -4820 -2233 4733 -1097,21,280,301
337,OK,3,-5839 -5756 -2796 3597 57,22,279,301
338,OK,3,-4814 -4516 -2261 4082 -315,21,280,301
339,OK,3,-5554 -5950 -2909 3490 148,21,278,299
340,OK,3,-5225 -5450 -2228 4182 -296,22,279,301
341,OK,3,-5903 -5981 -3059 3596 -52,22,279,301
342,OK,3,-5782 -6367 -2875 3850 261,22,283,305
343,OK,3,-5603 -5813 -3069 3523 330,21,279,300
344,OK,3,-5767 -5851 -2720 3514 363,22,279,301
345,OK,3,-4857 -5083 -2198 4565 -1274,21,282,303
346,OK,3,-5835 -5695 -2684 3634 334,21,280,301
347,OK,3,-4923 -4922 -2119 4460 497,21,280,301
348,OK,0,2430 -6241 694 -7572 -2989,21,281,302
349,OK,3,-5742 -5803 -2967 3584 325,22,282,304
350,OK,3,-5794 -5796 -2800 3530 -34,21,279,300
351,OK,3,-3969 -4679 -2425 4932 -929,21,283,304
352,OK,3,-7200 -5136 1701 2536 -436,21,283,304
353,OK,3,-5662 -5743 -2999 3607 378,21,282,303
354,OK,3,-5418 -5759 -2774 3600 388,22,279,301
355,OK,3,-5716 -5716 -2934 3718 528,21,282,303
356,OK,3,-3975 -4552 -2285 4901 -855,21,280,301
357,OK,3,-5610 -5819 -2931 3530 274,21,282,303
358,OK,3,-5988 -5979 -2733 3770 331,21,280,301
359,OK,3,-5417 -5847 -2736 3682 610,21,282,303
360,OK,3,-4595 -5287 -2466 4539 -1404,21,280,301
361,OK,3,-5374 -5348 -2159 4803 195,21,284,305
362,OK,3,-4248 -4763 -1519 5034 -634,21,279,300
363,OK,3,-4959 -5461 -1264 5168 -658,21,283,304
364,OK,3,-5935 -6010 -2808 3518 216,22,279,301
365,OK,3,-5880 -5918 -2835 3579 0,22,279,301
366,OK,3,-5827 -5935 -2791 3596 6,22,279,301
367,OK,3,-5732 -5813 -2813 3585 53,22,278,300
368,OK,3,-4511 -4910 -2244 4401 -639,21,281,302
369,OK,3,-5637 -5778 -2894 3571 396,22,279,301
370,OK,2,-5976 -2652 2777 1526 -147,21,281,302
371,OK,3,-6015 -6007 -2872 3635 -208,22,279,301
372,OK,3,-4818 -6479 -2822 4190 625,21,279,300
373,OK,3,-5647 -5819 -2824 3496 492,21,279,300
374,OK,3,-4417 -5132 -2746 4452 1147,21,284,305
375,OK,3,-4096 -4488 -2068 4520 -59,21,279,300
376,OK,3,-5795 -5923 -2913 3597 274,21,280,301
377,OK,3,-5770 -5896 -2661 3624 58,21,278,299
378,OK,3,-5867 -6025 -2866 3641 -140,21,280,301
379,OK,3,-4788 -5026 -2301 4449 -1275,21,278,299
380,OK,3,-5425 -5202 -2109 4404 246,21,281,302
381,OK,3,-4810 -5103 -2263 4267 -1350,21,279,300
382,OK,3,-5735 -5854 -2590 3569 156,21,279,300
383,OK,1,-6514 3806 -2044 1295 -1354,21,283,304
384,OK,3,-5690 -5642 -2804 3581 129,21,279,300
385,OK,4,-3830 -3403 -746 -2729 5656,21,282,303
386,OK,3,-4221 -4567 -2441 4823 -1030,21,283,304
387,OK,0,2217 -5815 834 -7420 -3449,21,280,301
388,OK,3,-4091 -4810 -2572 4962 -1011,21,283,304
389,OK,3,-5542 -5850 -3065 3522 183,21,279,300
390,OK,3,-4721 -5409 -2161 4154 -1381,21,282,303
391,OK,3,-5742 -5930 -2947 3485 109,21,279,300
392,OK,3,-5896 -6055 -2756 3632 -243,22,279,301
393,OK,3,-5123 -5297 -2217 4203 -1297,21,279,300
394,OK,3,-5766 -5804 -2783 3612 326,21,279,300
395,OK,3,-4221 -5006 -2656 5057 -1085,22,283,305
396,OK,3,-5889 -5918 -2661 3584 53,21,282,303
397,OK,3,-5807 -5746 -2694 3619 -113,21,279,300
398,OK,3,-5874 -5916 -2714 3725 -262,21,280,301
399,OK,3,-6004 -5634 -2674 3770 296,22,282,304
400,OK,3,-4783 -4959 -1927 4436 -100,21,282,303
401,OK,3,-5605 -5903 -2586 3400 471,24,279,303
402,OK,4,-3591 -3555 -1236 -2180 5270,21,283,304
403,OK,3,-5737 -5701 -2695 3603 351,21,282,303
404,OK,3,-5831 -5846 -2630 3699 -159,21,283,304
405,OK,3,-5660 -5465 -2824 3857 147,22,279,301
406,OK,3,-5684 -5826 -2776 3514 352,21,281,302
407,OK,3,-5829 -5780 -2780 3543 135,21,282,303
408,OK,3,-4845 -5309 -2305 4359 -1257,22,281,303
409,OK,3,-4871 -5200 -2166 4363 549,21,280,301
410,OK,3,-5928 -5928 -2763 3523 357,22,279,301
411,OK,0,2602 -6257 733 -7891 -3135,21,281,302
412,OK,3,-5804 -5734 -2687 3640 432,21,282,303
413,OK,3,-5783 -6114 -2810 3697 686,21,279,300
414,OK,3,-5793 -5970 -2500 3604 -25,21,280,301
415,OK,0,1383 -5746 1267 -6093 -2569,22,280,302
416,OK,3,-4600 -4914 -2085 4276 -1153,21,282,303
417,OK,3,-4280 -4490 -2366 4737 -1113,21,278,299
418,OK,3,-5667 -5783 -2753 3517 169,22,278,300
419,OK,2,-3993 -5347 5594 -3209 -565,21,280,301
420,OK,3,-4858 -4830 -2028 4098 -84,22,283,305
421,OK,3,-4522 -5280 -2399 4674 -1227,21,280,301
422,OK,3,-4010 -4871 -1405 4431 -1449,20,279,299
423,OK,3,-6822 -5173 1201 2751 -286,21,281,302
424,OK,3,-5028 -5591 -2580 4013 -1181,22,278,300
425,OK,3,-6030 -5874 -2889 3527 -122,21,280,301
426,OK,3,-4593 -4928 -2277 4753 -1099,21,280,301
427,OK,3,-5876 -5931 -2773 3681 533,21,280,301
428,OK,3,-5691 -5829 -2840 3526 350,21,279,300
429,OK,3,-4192 -4394 -2444 4484 -645,21,279,300
430,OK,3,-4639 -5253 -2325 4421 -1400,21,279,300
431,OK,3,-4592 -4523 -1881 4866 -999,21,279,300
432,OK,3,-5506 -5988 -2869 3554 240,22,278,300
433,OK,3,-4515 -4786 -2326 4480 -1264,21,279,300
434,OK,3,-5582 -5656 -2687 3630 340,21,279,300
435,OK,3,-4449 -4777 -2045 4903 -974,22,282,304
436,OK,0,3201 -7514 -3450 -5526 -747,21,285,306
437,OK,3,-5601 -5540 -2590 3727 679,21,279,300
438,OK,3,-5085 -5307 -2231 4145 -752,21,279,300
439,OK,3,-5726 -5842 -2932 3640 303,22,279,301
440,OK,3,-4449 -4506 -1921 4860 -955,21,279,300
441,OK,3,-5084 -5007 -1507 4362 215,21,280,301
442,OK,3,-4772 -4834 -2006 4366 -23,22,279,301
443,OK,3,-5790 -5927 -2781 3652 -124,22,279,301
444,OK,2,-3684 -5437 5286 -3115 -487,21,281,302
445,OK,3,-5678 -6186 -2722 3354 363,21,282,303
446,OK,3,-5431 -5769 -2558 3608 391,21,282,303
447,OK,3,-5564 -5236 -1986 4445 975,24,280,304
448,OK,3,-5875 -5866 -2917 3567 -171,21,279,300
449,OK,3,-5649 -5865 -2797 3544 -33,21,283,304
450,OK,3,-5833 -5937 -2587 3563 57,21,282,303
451,OK,3,-4453 -4515 -2247 4430 -1318,21,282,303
452,OK,3,-5477 -5581 -2659 3854 -164,21,281,302
