row_id,status,predicted_class,logits,preprocess_us,inference_us,total_us,attempts,response_timeout_count,ignored_datagram_count,ignored_wrong_endpoint_count,ignored_bad_length_count,ignored_non_ascii_count,ignored_malformed_count,ignored_bad_prefix_count,ignored_bad_identity_count,ignored_bad_attempt_count,ignored_bad_inner_hex_count,ignored_bad_crc_count,ignored_bad_inner_text_count,ignored_wrong_session_count,ignored_wrong_stage_count,ignored_wrong_transaction_count,ignored_wrong_attempt_count,successful_request_bytes,request_datagram_bytes_sent,response_bytes,host_observed_datagram_rtt_us,transaction_elapsed_us
10,OK,3,-4940 -4778 -1727 4558 1343,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,6766,6766
11,OK,3,-4907 -4594 -1781 4606 1399,20,142,162,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236,472,198,137447,1138804
12,OK,3,-4973 -4810 -1746 4560 1343,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,5440,5440
13,OK,3,-5164 -4916 -1691 4554 1337,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,10370,10370
14,OK,3,-5012 -5020 -1874 4502 1176,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,16644,16644
15,OK,3,-5277 -5080 -1603 4433 1097,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,7439,7439
16,OK,3,-5164 -5037 -1766 4452 1120,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,5071,5071
17,OK,3,-5097 -5002 -1794 4490 1177,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,4973,4973
18,OK,3,-5189 -5061 -1719 4446 1101,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,5806,5806
19,OK,3,-4993 -5179 -1778 4503 1266,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,10182,10182
20,OK,3,-5041 -5310 -1842 4447 1248,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,55090,55090
21,OK,3,-4794 -5123 -1693 4659 619,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,196,13475,13475
22,OK,3,-4980 -5235 -1843 4496 1262,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,46007,46007
23,OK,3,-4994 -5246 -1844 4489 1262,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,198136,198136
24,OK,3,-4958 -5216 -1846 4511 1252,20,143,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,105688,105688
25,OK,3,-5037 -5247 -1853 4436 1176,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,35281,35281
26,OK,3,-5023 -5170 -1819 4493 1270,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,22353,22353
27,OK,3,-5025 -5264 -1841 4434 1173,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,89806,89806
28,OK,3,-5050 -5309 -1845 4452 1262,20,143,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,86817,86817
29,OK,3,-5079 -5322 -1837 4439 1296,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,69214,69214
30,OK,3,-5025 -5286 -1841 4460 1260,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,60421,60421
31,OK,3,-4964 -5200 -1849 4528 1294,19,149,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,240616,240616
32,OK,3,-4924 -4926 -1785 4570 1368,20,315,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,4833,4833
33,OK,3,-5128 -5302 -1834 4393 1206,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,4678,4678
34,OK,3,-4931 -5217 -1837 4517 1224,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,5050,5050
35,OK,3,-5054 -5115 -1793 4552 1361,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,4533,4533
36,OK,3,-5088 -5163 -1846 4477 1295,20,149,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,4943,4943
37,OK,3,-5158 -5299 -1825 4385 1218,19,149,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,4281,4281
38,OK,3,-4934 -5167 -1853 4532 1270,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,9573,9573
39,OK,3,-5141 -4845 -1839 4494 1276,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,7765,7765
40,OK,3,-5134 -4695 -1864 4514 1317,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,10661,10661
41,OK,3,-5042 -5185 -1877 4421 1132,18,149,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,15109,15109
42,OK,3,-4902 -4830 -1662 4637 585,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,196,4497,4497
43,OK,3,-5076 -5022 -1834 4478 1207,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,20217,20217
44,OK,3,-5134 -4958 -1901 4493 1244,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,14385,14385
45,OK,3,-4926 -5027 -1908 4524 1272,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,4796,4796
46,OK,3,-5008 -5174 -1903 4451 1184,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,5183,5183
47,OK,3,-5153 -4787 -1864 4507 1298,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,4611,4611
48,OK,3,-5001 -5178 -1904 4450 1168,18,149,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,4679,4679
49,OK,3,-4985 -5131 -1899 4484 1229,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,6973,6973
50,OK,3,-5127 -4946 -1904 4506 1241,19,149,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,4852,4852
51,OK,3,-5084 -5247 -1893 4399 1211,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,4700,4700
52,OK,3,-5051 -4946 -1832 4480 1222,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,4562,4562
53,OK,3,-5034 -5206 -1900 4430 1180,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,4664,4664
54,OK,3,-5170 -4850 -1838 4506 1282,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,4808,4808
55,OK,3,-5207 -5013 -1882 4454 1204,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,56715,56715
56,OK,3,-4823 -4950 -1743 4597 1354,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,198,95560,95560
57,OK,3,-4944 -5140 -1785 4550 1304,18,144,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,198,85930,85930
58,OK,3,-5003 -5200 -1766 4518 1329,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,129294,129294
59,OK,3,-5130 -5327 -1816 4379 1272,19,148,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,253251,253251
60,OK,3,-5030 -4776 -1891 4486 1246,19,149,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,4697,4697
61,OK,3,-5142 -4925 -1906 4476 1245,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,9100,9100
62,OK,3,-5199 -5012 -1908 4466 1237,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,4476,4476
63,OK,3,-4951 -5136 -1765 4564 1329,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,198,9283,9283
64,OK,3,-4870 -5029 -1747 4587 1339,20,143,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,198,6296,6296
65,OK,3,-5116 -5326 -1821 4387 1269,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,5997,5997
66,OK,3,-4962 -5246 -1773 4466 1234,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,4334,4334
67,OK,3,-5064 -4907 -1867 4457 1214,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,198,4164,4164
68,OK,3,-4892 -4866 -1749 4629 1344,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,4178,4178
69,OK,3,-5220 -4910 -1068 2482 -1071,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,200,14791,14791
70,OK,3,-5828 -4905 -1074 2791 -942,20,143,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,198,57284,57284
71,OK,3,-5049 -5004 -1878 4547 1145,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,4161,4161
72,OK,3,-4967 -4924 -1735 4614 1294,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,15370,15370
73,OK,3,-5012 -4995 -1770 4549 1132,18,148,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,3928,3928
74,OK,3,-4970 -4967 -1661 4623 817,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,196,5377,5377
75,OK,3,-4788 -4738 -1535 4788 618,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,196,5987,5987
76,OK,3,-5039 -5003 -1720 4547 1115,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,3830,3830
77,OK,3,-4897 -4823 -1708 4617 1316,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,12522,12522
78,OK,3,-5032 -4973 -1760 4595 1277,19,148,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,143306,143306
79,OK,3,-5101 -5029 -1824 4545 1162,18,148,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,95605,95605
80,OK,3,-5073 -4989 -1697 4590 1267,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,272035,272035
81,OK,3,-4903 -4880 -1739 4634 1353,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,304561,304561
82,OK,3,-4930 -4996 -1772 4535 1147,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,5243,5243
83,OK,3,-4999 -4643 -1947 4533 1468,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,9961,9961
84,OK,3,-4958 -4641 -1940 4528 1392,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,198,10825,10825
85,OK,3,-5063 -4975 -1923 4481 1045,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,5981,5981
86,OK,3,-4944 -4932 -1802 4554 1171,20,148,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,3873,3873
87,OK,3,-5206 -5042 -1710 4456 1020,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,198,5511,5511
88,OK,3,-5026 -4926 -1562 4618 343,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,196,4087,4087
89,OK,3,-4909 -4573 -1780 4695 649,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,196,4836,4836
90,OK,3,-5047 -5075 -1620 4506 1128,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,4679,4679
91,OK,3,-5088 -4963 -1763 4522 1177,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,9043,9043
92,OK,3,-5131 -5013 -1848 4463 1056,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,4195,4195
93,OK,3,-6547 -5211 -1026 3152 -679,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,198,6374,6374
94,OK,3,-4991 -4908 -1868 4549 1177,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,4292,4292
95,OK,3,-5176 -5051 -1719 4459 1003,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,11954,11954
96,OK,3,-5067 -4975 -1752 4525 1159,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,4496,4496
97,OK,3,-9541 -4637 -502 3776 406,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,194,4275,4275
98,OK,3,-5057 -5015 -1877 4477 1022,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,4293,4293
99,OK,3,-9708 -4375 -581 3744 562,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,194,4177,4177
100,OK,3,-5178 -5034 -1751 4459 1023,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,19720,19720
101,OK,3,-5197 -5008 -1725 4523 1132,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,3961,3961
102,OK,3,-5077 -4966 -1756 4527 1159,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,200,15349,15349
103,OK,3,-5475 -5128 -1376 4411 1072,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,43108,43108
104,OK,3,-5090 -4866 -1782 4570 1311,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,200,67119,67119
105,OK,3,-5252 -5048 -1545 4501 1247,19,148,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,74970,74970
106,OK,3,-4987 -5020 -1912 4459 1146,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,200,260546,260546
107,OK,3,-5023 -4770 -1733 4561 1320,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,200,4087,4087
108,OK,3,-5217 -5128 -1732 4391 1046,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,5477,5477
109,OK,3,-5124 -5139 -1793 4396 1039,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,42416,42416
110,OK,3,-5081 -5169 -1794 4396 1030,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,8157,8157
111,OK,3,-5039 -5157 -1843 4399 1028,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,200,10480,10480
112,OK,3,-4828 -4541 -1516 4754 569,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,6733,6733
113,OK,3,-5157 -4676 -1831 4545 860,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,4629,4629
114,OK,3,-5001 -5043 -1909 4437 1133,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,200,9055,9055
115,OK,3,-5235 -4720 -1941 4467 1255,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,200,9746,9746
116,OK,3,-4901 -4561 -1583 4659 970,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,198,4660,4660
117,OK,3,-5051 -4421 -1862 4633 589,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,198,10551,10551
118,OK,3,-8502 -4748 -838 3195 729,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,196,15302,15302
119,OK,3,-5372 -5095 -1656 4415 1027,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,200,4704,4704
120,OK,3,-5165 -5074 -1851 4415 1132,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,4523,4523
121,OK,3,-5110 -5056 -1952 4446 1029,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,5227,5227
122,OK,3,-5041 -4966 -1846 4480 1184,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,200,6208,6208
123,OK,3,-5168 -5079 -1773 4427 1109,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,9992,9992
124,OK,3,-5350 -4945 -1717 4521 1183,19,143,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,7585,7585
125,OK,3,-5117 -4947 -1964 4477 1074,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,74493,74493
126,OK,3,-5196 -4994 -1967 4457 1050,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,216704,216704
127,OK,3,-5001 -5159 -1804 4425 1080,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,13175,13175
128,OK,3,-5155 -5074 -1794 4427 1113,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,157493,157493
129,OK,3,-5300 -4929 -1793 4530 1187,18,149,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,175986,175986
130,OK,3,-4955 -4975 -1704 4635 217,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,198,42584,42584
131,OK,3,-5108 -5118 -1774 4423 1099,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,30894,30894
132,OK,3,-4860 -4823 -1658 4597 1291,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,200,51390,51390
133,OK,3,-4994 -5129 -1675 4455 1158,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,106362,106362
134,OK,3,-5280 -4980 -1836 4487 1055,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,125357,125357
135,OK,3,-5084 -5045 -1721 4468 1183,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,18230,18230
136,OK,3,-5311 -5009 -1751 4482 1026,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,361050,361050
137,OK,3,-4994 -4842 -1735 4551 1322,20,143,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,99422,99422
138,OK,3,-5318 -5010 -1878 4484 1000,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,340272,340272
139,OK,3,-5005 -4977 -1812 4492 1232,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,4085,4085
140,OK,3,-5014 -4953 -1786 4497 1256,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,4891,4891
141,OK,3,-4959 -4886 -1784 4542 1259,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,200,3980,3980
142,OK,3,-5350 -5012 -1878 4479 1049,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,4025,4025
143,OK,3,-4930 -4783 -1745 4591 1309,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,200,6657,6657
144,OK,3,-5306 -4986 -1821 4480 1080,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,200,5137,5137
145,OK,3,-5111 -4702 -1858 4533 1252,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,3971,3971
146,OK,3,-4950 -4878 -1791 4549 1256,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,200,3967,3967
147,OK,3,-4783 -5523 -731 2125 -1060,18,149,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,200,4265,4265
148,OK,3,-4967 -5036 -1800 4481 1185,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,15920,15920
149,OK,3,-5083 -4978 -1713 4520 1132,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,4791,4791
150,OK,3,-5246 -5042 -1723 4571 568,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,198,4646,4646
151,OK,3,-5024 -4883 -1771 4585 1199,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,5595,5595
152,OK,3,-5048 -4921 -1630 4699 117,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,198,6739,6739
153,OK,3,-5143 -5023 -1696 4531 1028,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,4818,4818
154,OK,3,-5312 -5123 -1804 4474 954,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,198,4461,4461
155,OK,3,-6258 -4684 -1221 2536 76,18,143,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,196,5176,5176
156,OK,3,-4960 -4982 -1811 4529 1123,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,6527,6527
157,OK,3,-5212 -5060 -1825 4480 990,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,198,50207,50207
158,OK,3,-5124 -4954 -1682 4690 130,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,198,4050,4050
159,OK,3,-5299 -5094 -1855 4469 993,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,198,9966,9966
160,OK,3,-4929 -4939 -1790 4556 1142,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,75091,75091
161,OK,3,-5246 -4915 -2021 4488 1139,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,110503,110503
162,OK,3,-5119 -4925 -1592 4616 676,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,198,47334,47334
163,OK,3,-5341 -5072 -1747 4415 895,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,198,41886,41886
164,OK,3,-5050 -4845 -1611 4751 133,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,198,16385,16385
165,OK,3,-5247 -5114 -1754 4417 850,19,142,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,198,203792,203792
166,OK,3,-5218 -4893 -1699 4604 1308,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,102872,102872
167,OK,3,-5248 -4979 -1698 4514 1117,20,148,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,167099,167099
168,OK,3,-5266 -4931 -2018 4499 1151,20,142,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,197208,197208
169,OK,3,-5376 -5086 -1683 4406 878,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,198,242842,242842
170,OK,3,-5276 -4962 -1672 4582 1234,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,4615,4615
171,OK,3,-5222 -4982 -1840 4517 1071,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,200,4377,4377
172,OK,3,-5194 -4965 -1758 4527 1096,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,4350,4350
173,OK,3,-5094 -4816 -1890 4542 1205,18,142,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,200,14531,14531
