row_id,status,predicted_class,logits,preprocess_us,inference_us,total_us
55,OK,3,-1453 -1641 -808 822 -104,7,324,331
56,OK,3,-1610 -1566 -686 822 32,7,322,329
57,OK,0,891 -2191 -434 -851 -181,7,331,338
58,OK,3,-1466 -1579 -825 809 -18,7,322,329
59,OK,3,-2599 -1936 -1247 740 -619,7,330,337
60,OK,3,-2369 -1696 -758 923 58,8,322,330
61,OK,3,-1649 -1526 -816 828 84,8,323,331
62,OK,3,-1559 -1591 -850 820 157,8,322,330
63,OK,3,-1539 -1617 -731 774 17,7,325,332
64,OK,3,-1551 -2102 -1105 578 -781,7,322,329
65,OK,3,-2110 -1739 -501 938 -43,8,330,338
66,OK,3,-1534 -1654 -791 813 36,8,321,329
67,OK,3,-1590 -1533 -873 803 122,7,325,332
68,OK,3,-1400 -1715 -981 855 -221,7,322,329
69,OK,3,-1558 -1541 -794 805 138,7,324,331
70,OK,3,-1614 -1536 -769 828 22,8,327,335
71,OK,3,-1519 -1749 -804 827 -2,7,324,331
72,OK,3,-1540 -1557 -754 784 31,8,322,330
73,OK,3,-1574 -1452 -715 774 5,7,331,338
74,OK,0,659 -2647 -950 -465 -5,7,323,330
75,OK,3,-1449 -1802 -798 811 -103,8,324,332
76,OK,3,-1494 -1537 -810 792 -13,7,322,329
77,OK,3,-1581 -1519 -608 825 -135,7,324,331
78,OK,3,-1385 -1549 -820 802 -351,7,322,329
79,OK,3,-1511 -1464 -765 766 17,7,330,337
80,OK,3,-1630 -2180 -1051 487 -892,7,328,335
81,OK,3,-1805 -2330 -963 401 -956,7,323,330
82,OK,3,-1468 -1678 -1001 673 -563,7,322,329
83,OK,3,-1544 -1601 -1034 813 -254,7,324,331
84,OK,2,-3400 -805 237 -90 -333,7,322,329
85,OK,3,-1511 -1559 -762 793 73,8,324,332
86,OK,3,-1428 -1672 -764 788 -79,7,328,335
87,OK,3,-1498 -1530 -786 794 77,7,324,331
88,OK,3,-1639 -1631 -652 876 -326,7,321,328
89,OK,3,-1593 -1518 -876 823 150,7,325,332
90,OK,2,-4002 -2029 754 -711 -993,7,322,329
91,OK,3,-1726 -1531 -846 841 25,7,325,332
92,OK,3,-1600 -1501 -726 804 80,7,322,329
93,OK,3,-1411 -1510 -726 803 -206,7,324,331
94,OK,3,-1632 -1576 -761 805 105,7,328,335
95,OK,3,-1614 -1472 -1010 915 -206,7,330,337
96,OK,3,-1557 -1401 -771 739 60,7,323,330
97,OK,3,-1566 -1664 -879 816 -193,7,330,337
98,OK,3,-1650 -1495 -762 786 100,7,329,336
99,OK,4,-960 -1980 -510 -257 825,7,325,332
100,OK,3,-1484 -1722 -1206 835 -442,7,322,329
101,OK,4,-625 -1413 -552 -525 827,7,331,338
102,OK,3,-1345 -1788 -1009 684 -598,7,322,329
103,OK,3,-2123 -1511 -717 901 217,7,330,337
104,OK,3,-1489 -1548 -694 809 -10,7,323,330
105,OK,3,-4663 -956 -735 650 -16,7,325,332
106,OK,3,-1655 -1522 -834 898 -282,7,322,329
107,OK,3,-1472 -1830 -889 705 -529,7,330,337
108,OK,3,-1607 -1526 -802 811 67,7,322,329
109,OK,3,-2238 -2090 -1030 783 -757,7,325,332
110,OK,3,-1521 -1581 -728 799 -69,8,328,336
111,OK,4,-1410 -4571 -1309 -15 1130,8,325,333
112,OK,3,-1939 -1451 -689 873 -141,7,322,329
113,OK,3,-2055 -2680 -1025 616 -886,7,325,332
114,OK,3,-1503 -1542 -871 845 -80,7,328,335
115,OK,3,-4018 -1667 -560 982 132,8,324,332
116,OK,3,-1513 -1598 -776 808 22,7,328,335
117,OK,3,-1831 -1943 -1216 771 -715,8,330,338
118,OK,3,-1495 -1546 -931 758 -342,7,328,335
119,OK,3,-1342 -1668 -990 740 -556,7,324,331
120,OK,3,-1386 -1528 -693 775 -188,7,322,329
121,OK,4,-686 -2424 -673 -216 816,7,325,332
122,OK,3,-1765 -1275 -803 791 -245,7,329,336
123,OK,3,-1475 -1515 -779 792 16,8,324,332
124,OK,3,-3254 -991 -198 567 -223,7,329,336
125,OK,3,-1510 -1603 -804 847 11,8,323,331
126,OK,3,-1552 -1512 -713 795 60,8,322,330
127,OK,2,144 -1611 205 -784 -850,7,331,338
128,OK,3,-1540 -1554 -768 799 -19,7,328,335
129,OK,3,-1725 -1581 -699 778 68,7,324,331
130,OK,3,-1668 -1816 -1040 713 -505,7,328,335
131,OK,3,-1558 -1551 -789 820 12,7,325,332
132,OK,3,-1486 -1747 -743 810 -39,8,328,336
133,OK,3,-1814 -1742 -753 467 -882,7,324,331
134,OK,3,-1746 -1426 -665 792 -18,7,328,335
135,OK,3,-1480 -1574 -722 787 -18,8,324,332
136,OK,3,-1472 -1562 -748 815 -46,8,328,336
137,OK,2,-503 -1989 257 -1156 -1022,8,324,332
138,OK,3,-3833 -2723 -1058 759 -830,7,321,328
139,OK,3,-1542 -1566 -786 801 80,8,324,332
140,OK,3,-1383 -1672 -815 824 -141,7,322,329
141,OK,1,-6584 832 -1460 48 -558,7,325,332
142,OK,3,-1409 -1790 -919 823 -510,7,328,335
143,OK,3,-1421 -1793 -877 858 -251,7,330,337
144,OK,3,-4736 -2549 -1183 815 -764,7,322,329
145,OK,3,-1648 -1553 -761 802 9,7,330,337
146,OK,3,-1462 -1341 -712 714 -256,7,321,328
147,OK,3,-1406 -1453 -783 753 2,7,331,338
148,OK,3,-1793 -1527 -786 830 194,8,328,336
149,OK,3,-1506 -1451 -904 807 90,8,330,338
150,OK,1,-10082 847 -1136 204 -594,7,323,330
151,OK,3,-1640 -1519 -663 815 55,8,324,332
152,OK,3,-1593 -1516 -843 826 134,7,328,335
153,OK,3,-1483 -1558 -800 798 104,7,324,331
154,OK,3,-1461 -1444 -823 771 86,7,328,335
155,OK,3,-1621 -1565 -653 805 13,7,324,331
156,OK,3,-1289 -1829 -973 849 -387,8,327,335
157,OK,3,-1442 -1769 -796 811 -66,8,323,331
158,OK,2,191 -1762 222 -823 -953,7,329,336
159,OK,3,-1587 -1514 -867 794 152,7,324,331
160,OK,3,-2383 -1663 -744 853 -107,7,323,330
161,OK,3,-1429 -1655 -748 808 -80,7,324,331
162,OK,3,-1399 -1564 -762 799 -116,7,328,335
163,OK,3,-1426 -1790 -1128 567 -688,7,330,337
164,OK,3,-1804 -1649 -582 989 -365,7,322,329
165,OK,3,-2384 -1753 -1055 816 -639,13,324,337
166,OK,3,-1585 -1484 -742 765 60,7,329,336
167,OK,3,-1575 -1504 -881 807 79,7,324,331
168,OK,3,-1425 -1532 -843 798 17,7,322,329
169,OK,3,-3582 -1214 -926 378 -395,8,324,332
170,OK,3,-1727 -1508 -606 836 -4,7,328,335
171,OK,3,-3120 -1377 -75 542 -335,7,324,331
172,OK,3,-1928 -2362 -1234 693 -832,7,322,329
173,OK,3,-1570 -1444 -775 772 98,7,324,331
174,OK,3,-1634 -1569 -636 810 -82,7,322,329
175,OK,3,-1614 -1440 -931 841 -388,7,324,331
176,OK,0,232 -2247 187 -990 -1069,7,328,335
177,OK,3,-3011 -1434 -501 699 284,8,324,332
178,OK,3,-1473 -1515 -779 756 75,8,328,336
179,OK,3,-1939 -1466 -728 870 -34,7,324,331
180,OK,3,-1442 -1784 -1013 779 -437,8,321,329
181,OK,3,-2506 -1704 -813 950 -202,7,325,332
182,OK,3,-1495 -1856 -764 820 -87,7,328,335
183,OK,3,-2250 -1524 -631 827 310,7,324,331
184,OK,2,-324 -1917 225 -1087 -1054,7,322,329
185,OK,3,-2009 -2183 -1274 714 -560,7,330,337
186,OK,3,-1561 -1746 -960 679 -630,7,328,335
187,OK,3,-1424 -1967 -993 674 -485,7,324,331
188,OK,3,-1634 -1681 -935 847 181,7,329,336
189,OK,3,-1329 -2004 -1053 688 -556,7,324,331
190,OK,3,-1568 -1461 -654 793 -85,7,322,329
191,OK,3,-2143 -1276 -688 745 -100,8,324,332
192,OK,4,-895 -1503 -728 -382 963,7,323,330
193,OK,3,-1513 -1574 -748 825 -271,8,329,337
194,OK,3,-1503 -1647 -753 787 22,7,322,329
195,OK,3,-2227 -1544 -787 867 -156,8,324,332
196,OK,3,-1467 -1680 -1045 712 -394,7,322,329
197,OK,3,-1670 -1470 -846 826 156,7,324,331
198,OK,3,-2039 -2043 -1313 707 -672,7,322,329
199,OK,2,18 -1869 172 -1010 -1045,7,324,331
200,OK,3,-1729 -1570 -714 833 18,7,328,335
201,OK,3,-1498 -1569 -837 846 -155,7,324,331
202,OK,3,-1512 -1509 -707 849 -204,7,322,329
203,OK,0,-224 -1155 -271 -530 -1004,7,331,338
204,OK,3,-1507 -1522 -802 782 92,7,329,336
205,OK,3,-1504 -1587 -744 781 9,7,324,331
206,OK,3,-2265 -1439 -796 844 231,8,328,336
207,OK,3,-1578 -1542 -697 824 -33,7,324,331
208,OK,3,-1428 -1541 -804 800 -32,8,322,330
209,OK,3,-1384 -1668 -1034 840 -510,7,330,337
210,OK,0,730 -2387 -74 -1268 -324,7,329,336
211,OK,3,-1454 -1451 -773 727 58,7,325,332
212,OK,3,-1733 -1607 -1223 901 4,7,323,330
213,OK,3,-1477 -1569 -805 819 -19,8,330,338
214,OK,3,-1390 -1357 -846 738 -305,8,322,330
215,OK,3,-1411 -1890 -854 844 -281,8,329,337
216,OK,3,-1514 -1448 -713 829 -436,7,322,329
217,OK,3,-1400 -1682 -803 793 -110,7,324,331
218,OK,3,-1579 -1690 -918 688 -428,7,322,329
219,OK,3,-1483 -1430 -909 842 -158,7,331,338
220,OK,3,-1424 -1648 -801 815 -47,7,322,329
221,OK,3,-1518 -1480 -722 791 -6,7,324,331
222,OK,3,-1779 -1475 -854 806 56,7,322,329
223,OK,3,-1432 -1578 -786 804 -34,7,324,331
224,OK,3,-1632 -1556 -882 823 113,7,329,336
225,OK,3,-1579 -1978 -1025 884 -529,7,324,331
226,OK,3,-1505 -1719 -785 825 -26,7,322,329
227,OK,3,-1373 -1532 -926 777 -467,7,331,338
228,OK,3,-1561 -1873 -1109 694 -638,7,322,329
229,OK,3,-1460 -1500 -808 765 44,7,324,331
230,OK,3,-1839 -1444 -859 852 161,7,328,335
231,OK,3,-1540 -1497 -818 829 76,8,323,331
232,OK,3,-1702 -1441 -798 922 -345,7,322,329
233,OK,3,-2547 -1663 -936 942 -66,7,325,332
234,OK,2,-3306 -2074 689 -890 -1115,7,329,336
235,OK,3,-1525 -1981 -1022 722 -764,7,324,331
236,OK,3,-2542 -1442 -705 863 306,8,322,330
237,OK,3,-1487 -1491 -848 779 122,8,330,338
238,OK,3,-1685 -1524 -679 829 87,7,322,329
239,OK,3,-1625 -1494 -834 783 95,8,330,338
240,OK,3,-1565 -1597 -831 896 -374,7,328,335
241,OK,3,-1423 -1610 -920 862 -445,7,324,331
242,OK,3,-1544 -1856 -904 667 -651,7,328,335
243,OK,3,-1533 -1982 -1016 506 -828,7,324,331
244,OK,3,-1594 -1567 -772 871 -198,7,321,328
245,OK,3,-2180 -1634 -628 949 153,7,324,331
246,OK,3,-2688 -1683 -888 897 -7,7,329,336
247,OK,3,-1517 -1505 -831 807 33,8,324,332
248,OK,3,-2429 -1817 -971 929 -349,7,323,330
249,OK,3,-1546 -1568 -843 831 126,7,324,331
250,OK,3,-2729 -1270 -207 553 -191,7,322,329
251,OK,3,-2170 -1458 -802 855 225,7,324,331
252,OK,3,-1478 -1751 -754 781 -21,8,321,329
253,OK,3,-1421 -1593 -787 817 -59,7,324,331
254,OK,3,-1545 -1469 -979 876 -137,7,328,335
255,OK,3,-2943 -1385 -929 22 -950,7,325,332
256,OK,3,-1542 -1429 -963 782 137,8,328,336
257,OK,3,-1650 -2050 -858 591 -742,8,330,338
258,OK,3,-1485 -1585 -794 829 8,7,322,329
259,OK,3,-1589 -1380 -839 806 -69,8,324,332
260,OK,3,-1615 -1536 -856 821 94,7,323,330
261,OK,3,-1453 -1522 -728 791 -2,7,324,331
262,OK,3,-1672 -1437 -727 762 -31,7,328,335
263,OK,3,-2305 -1865 -1268 759 -634,7,325,332
264,OK,3,-1602 -1505 -748 894 -242,7,329,336
265,OK,3,-2139 -2297 -1075 697 -808,7,325,332
266,OK,3,-1458 -1527 -822 791 -18,8,321,329
267,OK,3,-1933 -1550 -777 844 121,7,330,337
268,OK,3,-1596 -1537 -835 830 157,7,322,329
269,OK,3,-1704 -1543 -918 862 183,7,331,338
270,OK,3,-1443 -1496 -762 781 -44,8,322,330
271,OK,3,-1465 -1596 -824 819 -7,7,324,331
272,OK,3,-1711 -1585 -722 856 -125,7,322,329
273,OK,3,-1519 -2066 -1075 541 -824,7,324,331
274,OK,3,-1478 -1728 -755 771 -372,8,327,335
275,OK,3,-1733 -1582 -452 732 -343,7,324,331
276,OK,3,-1902 -1553 -445 905 -167,7,322,329
277,OK,3,-2004 -1438 -931 902 -243,7,325,332
278,OK,3,-1582 -1500 -866 831 -108,7,322,329
279,OK,3,-3348 -1583 -1145 861 -528,7,324,331
280,OK,3,-2047 -2078 -1104 949 -541,7,322,329
281,OK,3,-2059 -1993 -1040 929 -500,7,331,338
282,OK,3,-1575 -1522 -797 802 69,7,329,336
283,OK,3,-1522 -1724 -872 889 -341,7,324,331
284,OK,3,-1494 -1559 -768 790 -13,8,322,330
285,OK,3,-1801 -2261 -767 1119 -98,8,324,332
286,OK,3,-1518 -1508 -764 781 8,7,322,329
287,OK,3,-1629 -1568 -820 831 125,8,330,338
288,OK,3,-2532 -2025 -660 1016 117,7,328,335
289,OK,3,-1316 -2028 -986 538 -627,7,323,330
290,OK,3,-1483 -1552 -803 813 -12,7,328,335
291,OK,3,-4706 -1008 -199 599 -157,7,324,331
292,OK,3,-2443 -1698 -685 902 -137,7,322,329
293,OK,0,188 -1552 141 -742 -1012,7,331,338
294,OK,2,-3680 -1073 519 120 -338,13,323,336
295,OK,3,-3480 -999 -154 567 -213,7,330,337
296,OK,3,-2602 -1807 -649 889 65,7,323,330
297,OK,3,-2930 -1147 -939 799 172,7,324,331
298,OK,3,-1943 -1547 -699 705 32,7,322,329
299,OK,4,-638 -1571 -492 -684 772,8,330,338
300,OK,3,-1562 -1422 -815 759 46,7,329,336
301,OK,3,-1532 -1711 -716 800 14,7,324,331
302,OK,3,-1704 -1992 -811 601 -692,8,322,330
303,OK,3,-1681 -1438 -869 825 110,7,331,338
304,OK,3,-1454 -1572 -779 843 -214,7,322,329
305,OK,3,-1550 -1493 -846 795 134,7,331,338
306,OK,3,-982 -1740 -744 630 -481,7,322,329
307,OK,3,-1458 -1532 -754 780 51,7,331,338
308,OK,3,-1538 -1612 -810 840 26,7,322,329
309,OK,3,-1571 -1625 -705 776 31,7,330,337
310,OK,3,-1443 -1368 -837 737 28,7,328,335
311,OK,3,-1492 -1836 -821 832 -319,7,324,331
312,OK,3,-1605 -1921 -988 596 -667,7,328,335
313,OK,3,-1569 -1604 -955 920 -396,7,324,331
314,OK,3,-1686 -2256 -1023 436 -960,7,322,329
315,OK,3,-1405 -1556 -930 897 -405,7,324,331
316,OK,3,-1891 -1826 -948 189 -609,7,322,329
317,OK,0,175 -2311 143 -708 -833,7,324,331
318,OK,3,-1839 -1651 -679 813 83,8,321,329
319,OK,3,-2962 -2057 -1047 825 -705,8,330,338
320,OK,3,-1495 -1679 -825 869 -287,8,321,329
321,OK,3,-2825 -2470 -1066 675 -774,7,331,338
322,OK,3,-1511 -1618 -737 768 47,7,322,329
323,OK,3,-1502 -1517 -664 863 -238,7,324,331
324,OK,3,-1490 -1503 -788 774 109,7,322,329
325,OK,3,-1446 -1648 -729 857 -240,8,323,331
326,OK,3,-1621 -1477 -830 815 85,7,328,335
327,OK,3,-1759 -1353 -1314 764 -452,7,324,331
328,OK,3,-1427 -1662 -794 795 -30,8,321,329
329,OK,3,-1517 -1556 -802 837 -138,7,330,337
330,OK,3,-1448 -1556 -802 797 -37,7,322,329
331,OK,3,-1384 -1481 -739 735 -22,7,325,332
332,OK,3,-2216 -1737 -1060 806 -647,7,322,329
333,OK,3,-1374 -1646 -982 902 -379,8,323,331
334,OK,3,-2144 -2233 -1112 735 -760,8,322,330
335,OK,3,-1296 -1780 -1034 726 -567,7,323,330
336,OK,3,-2206 -1795 -1060 796 -662,7,322,329
337,OK,3,-1469 -1606 -746 847 -124,7,330,337
338,OK,3,-2540 -1475 -828 251 -592,7,322,329
339,OK,3,-1552 -1478 -803 794 -10,7,330,337
340,OK,3,-1768 -1494 -781 843 -16,7,323,330
341,OK,3,-1464 -1817 -783 806 -39,8,323,331
342,OK,3,-1721 -1307 -780 742 -89,7,322,329
343,OK,3,-1733 -1502 -776 816 132,7,330,337
344,OK,3,-1512 -1461 -849 779 72,7,329,336
345,OK,3,-1471 -1956 -1023 651 -702,7,325,332
346,OK,3,-2187 -1338 -696 777 -21,13,322,335
347,OK,3,-1946 -1508 -607 843 -74,7,331,338
348,OK,2,198 -2049 238 -907 -994,8,322,330
349,OK,3,-1591 -1571 -790 812 109,7,324,331
350,OK,3,-1431 -1575 -771 813 -78,7,322,329
351,OK,3,-3838 -2317 -1273 872 -739,7,331,338
352,OK,3,-4760 -1045 -147 606 -154,7,322,329
353,OK,3,-1653 -1525 -838 831 121,7,330,337
354,OK,3,-1548 -1548 -779 729 -41,7,322,329
355,OK,3,-1611 -1548 -871 827 151,7,325,332
356,OK,3,-3386 -2292 -1042 739 -722,7,329,336
357,OK,3,-1631 -1517 -828 820 74,7,331,338
358,OK,3,-1815 -1350 -846 781 -79,7,322,329
359,OK,3,-1642 -1515 -843 786 143,7,331,338
360,OK,3,-1508 -2367 -919 552 -836,7,322,329
361,OK,3,-2176 -1534 -666 892 -112,8,330,338
362,OK,3,-1541 -1641 -979 714 -521,7,328,335
363,OK,3,-1696 -1647 -743 915 -312,7,323,330
364,OK,3,-1478 -1549 -809 797 108,7,322,329
365,OK,3,-1513 -1617 -811 842 25,7,324,331
366,OK,3,-1593 -1497 -857 844 31,7,322,329
367,OK,3,-1536 -1616 -686 765 -2,7,324,331
368,OK,3,-1313 -1585 -1100 733 -368,7,322,329
369,OK,3,-1655 -1508 -886 830 119,7,324,331
370,OK,2,-4391 -1134 271 -392 -797,7,323,330
371,OK,3,-1407 -1774 -797 804 -80,8,330,338
372,OK,3,-1704 -1746 -908 862 166,7,322,329
373,OK,3,-1599 -1542 -898 825 142,7,330,337
374,OK,3,-3190 -1696 -909 1047 230,8,328,336
375,OK,3,-2210 -1897 -1076 887 -165,7,330,337
376,OK,3,-1512 -1510 -787 776 96,7,329,336
377,OK,3,-1465 -1542 -762 844 -156,7,324,331
378,OK,3,-1492 -1715 -804 814 -17,7,328,335
379,OK,3,-1379 -1955 -1023 633 -599,7,323,330
380,OK,3,-2792 -1954 -512 948 47,8,322,330
381,OK,3,-1275 -1615 -1069 833 -488,7,330,337
382,OK,3,-1538 -1548 -734 794 33,7,323,330
383,OK,1,-9404 753 -1022 199 -523,8,325,333
384,OK,3,-1577 -1627 -596 761 -46,7,328,335
385,OK,4,-847 -3038 -829 -213 896,7,332,339
386,OK,3,-2724 -2425 -1113 702 -789,7,322,329
387,OK,0,272 -1728 108 -866 -1067,7,331,338
388,OK,3,-3295 -2821 -1089 704 -883,7,322,329
389,OK,3,-1712 -1631 -752 808 113,8,323,331
390,OK,3,-1393 -1846 -792 642 -434,7,321,328
391,OK,3,-1486 -1571 -755 777 97,8,330,338
392,OK,3,-1412 -1659 -796 805 -55,7,322,329
393,OK,3,-1498 -1573 -862 893 -292,8,323,331
394,OK,3,-1683 -1477 -678 818 25,8,328,336
395,OK,3,-3989 -3163 -895 716 -913,7,330,337
396,OK,3,-1513 -1576 -819 840 22,7,322,329
397,OK,3,-1385 -1525 -739 804 -123,7,324,331
398,OK,3,-1383 -1556 -828 817 -94,7,322,329
399,OK,3,-1822 -1439 -1010 819 -86,7,330,337
400,OK,3,-1949 -1620 -873 900 -92,7,322,329
401,OK,3,-1679 -1605 -849 824 159,7,324,331
402,OK,4,-741 -2534 -676 -187 840,8,322,330
403,OK,3,-1612 -1540 -788 798 137,7,331,338
404,OK,3,-1387 -1535 -773 808 -108,7,322,329
405,OK,3,-2307 -1626 -923 858 -61,7,331,338
406,OK,3,-1529 -1550 -869 812 99,7,328,335
407,OK,3,-1464 -1486 -798 761 30,7,325,332
408,OK,3,-1359 -1788 -962 807 -398,8,321,329
409,OK,3,-2688 -1875 -645 975 165,7,325,332
410,OK,3,-1545 -1507 -828 817 126,7,322,329
411,OK,2,95 -2019 167 -1044 -1087,8,324,332
412,OK,3,-1533 -1496 -820 765 99,7,323,330
413,OK,3,-1441 -1440 -971 796 92,8,324,332
414,OK,3,-1499 -1581 -802 818 -21,7,329,336
415,OK,0,188 -1857 162 -1031 -946,7,325,332
416,OK,3,-1418 -1529 -868 790 -353,7,322,329
417,OK,3,-1713 -2234 -1155 453 -951,7,330,337
418,OK,3,-1499 -1513 -696 796 4,7,322,329
419,OK,2,-3112 -1757 581 -893 -1074,7,331,338
420,OK,3,-1711 -1644 -596 781 -39,7,328,335
421,OK,3,-1852 -2384 -1038 674 -819,7,324,331
422,OK,3,-1648 -2167 -878 675 -670,7,322,329
423,OK,3,-4533 -1117 -142 636 -121,7,325,332
424,OK,3,-1470 -1780 -788 839 -206,8,321,329
425,OK,3,-1409 -1787 -812 812 -147,7,323,330
426,OK,3,-2351 -1864 -1043 808 -684,7,322,329
427,OK,3,-1589 -1412 -747 736 124,8,324,332
428,OK,3,-1540 -1491 -863 797 88,7,329,336
429,OK,3,-1776 -2010 -1013 630 -673,7,330,337
430,OK,3,-1448 -1801 -829 842 -420,8,321,329
431,OK,3,-1616 -1568 -772 828 -412,7,324,331
432,OK,3,-1811 -1466 -744 824 64,7,328,335
433,OK,3,-1382 -1844 -1166 721 -601,7,324,331
434,OK,3,-1721 -1529 -734 816 147,8,322,330
435,OK,3,-2759 -1834 -1145 784 -631,7,331,338
436,OK,0,805 -2159 -764 -582 -105,7,323,330
437,OK,3,-1689 -1429 -689 755 159,7,324,331
438,OK,3,-1569 -1429 -915 839 -123,7,322,329
439,OK,3,-1526 -1480 -790 787 35,7,330,337
440,OK,3,-1536 -1932 -910 567 -737,7,322,329
441,OK,3,-2554 -1849 -838 1023 -63,7,324,331
442,OK,3,-1461 -1552 -804 804 -291,7,322,329
443,OK,3,-1530 -1553 -858 847 -30,8,323,331
444,OK,2,-2742 -1919 573 -870 -1104,7,322,329
445,OK,3,-1365 -1453 -830 738 98,7,325,332
446,OK,3,-1896 -1547 -635 861 117,7,328,335
447,OK,3,-1699 -1742 -645 815 -86,7,323,330
448,OK,3,-1418 -1712 -772 793 -118,7,328,335
449,OK,3,-1490 -1571 -806 835 -65,7,324,331
450,OK,3,-1702 -1547 -729 807 47,7,322,329
451,OK,3,-1458 -1749 -1016 625 -692,7,330,337
452,OK,3,-1612 -1489 -764 824 -52,7,328,335
453,OK,1,-7048 761 -1020 113 -665,7,325,332
454,OK,2,-1658 -2054 478 -312 -636,7,329,336
455,OK,3,-1507 -1581 -784 838 -13,7,324,331
456,OK,3,-2199 -1428 -866 860 203,7,328,335
457,OK,3,-1494 -1581 -825 857 -185,7,324,331
458,OK,3,-1510 -1328 -937 811 -275,8,322,330
459,OK,3,-1454 -1761 -716 822 -115,7,330,337
460,OK,3,-2147 -1510 -768 855 -162,7,323,330
461,OK,3,-1639 -1609 -756 799 96,7,331,338
462,OK,3,-1417 -1672 -795 814 -111,7,322,329
463,OK,3,-1561 -1446 -802 747 108,7,325,332
464,OK,3,-1449 -1613 -740 775 -3,7,329,336
465,OK,3,-1923 -1463 -787 836 147,7,324,331
466,OK,3,-1421 -1520 -816 801 -62,8,322,330
467,OK,3,-1513 -1498 -858 815 0,8,324,332
468,OK,3,-1800 -1501 -814 858 -27,7,322,329
469,OK,3,-1686 -1546 -884 855 173,7,324,331
470,OK,3,-1870 -1578 -705 816 69,7,322,329
471,OK,3,-1767 -1611 -581 937 -225,7,330,337
472,OK,3,-1569 -1539 -828 795 140,7,322,329
473,OK,3,-1499 -1735 -771 784 97,8,330,338
474,OK,3,-1446 -1881 -846 823 -295,7,322,329
475,OK,3,-1774 -2082 -1085 864 -628,7,331,338
476,OK,3,-4195 -1484 -223 457 239,7,323,330
477,OK,3,-1636 -1522 -890 834 147,8,330,338
478,OK,3,-2792 -2427 -1031 719 -823,7,322,329
479,OK,3,-1560 -1555 -749 830 34,8,324,332
480,OK,3,-3355 -1114 -163 488 -250,7,322,329
481,OK,3,-1563 -1532 -794 809 94,8,324,332
482,OK,3,-2584 -1626 -1066 836 -589,7,322,329
483,OK,3,-1552 -1456 -755 789 31,7,324,331
